genus,1062-MG,1082-MG,1202-MG,1313-MG,481-MG,482-MG,581-MG,640-MG,644A-MG,713-MG,726-MG,728-MG,729-MG,730-MG,731-MG,734-MG,741-MG,769-MG,778-MG,781-MG,809-MG,816-MG,817-MG,936-MG,total,superkingdom,kingdom,phylum,class,order,family,tax
Methyloterricola,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methyloterricola
Carnobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium
Allosaccharopolyspora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Allosaccharopolyspora
Vaginisenegalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Vaginisenegalia
Macrococcus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Macrococcus
Atopobium,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Bacteria;none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium
Papillibacter,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Papillibacter
Alcanivorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax
Halotalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halotalea
Fredinandcohnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Fredinandcohnia
Dendronalium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Nostocales,Nostocaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Nostocales;Nostocaceae;Dendronalium
Vibrio,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio
Arenimonas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
Thermanaerothrix,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bacteria;none;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Thermanaerothrix
Bergeyella,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Bacteria;none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Bergeyella
Stenotrophomonas,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
Spodiobacter,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bacteria;none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Spodiobacter
Flectobacillus,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Spirosomaceae;Flectobacillus
Halobacteriovorax,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Bacteria;none;Proteobacteria;Oligoflexia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax
Mycoplasmoides,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Tenericutes,Tenericutes_Incertae_sedis,Mycoplasmoidales,Metamycoplasmataceae,Bacteria;none;Tenericutes;Tenericutes_Incertae_sedis;Mycoplasmoidales;Metamycoplasmataceae;Mycoplasmoides
Nemorincola,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Bacteria;none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Nemorincola
Lawsonibacter,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Lawsonibacter
Ruania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Ruaniaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Ruaniaceae;Ruania
Pectobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
Rozella,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota,Fungi,Cryptomycota,Cryptomycota_Incertae_sedis,Cryptomycota_Incertae_sedis_Incertae_sedis,Cryptomycota_Incertae_sedis_Incertae_sedis_Incertae_sedis,Eukaryota;Fungi;Cryptomycota;Cryptomycota_Incertae_sedis;Cryptomycota_Incertae_sedis_Incertae_sedis;Cryptomycota_Incertae_sedis_Incertae_sedis_Incertae_sedis;Rozella
Conidiobolus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,Eukaryota,Fungi,Zoopagomycota,Entomophthoromycetes,Entomophthorales,Ancylistaceae,Eukaryota;Fungi;Zoopagomycota;Entomophthoromycetes;Entomophthorales;Ancylistaceae;Conidiobolus
Desulfobacca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Deltaproteobacteria,Syntrophales,Syntrophaceae,Bacteria;none;Proteobacteria;Deltaproteobacteria;Syntrophales;Syntrophaceae;Desulfobacca
Halovulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Halovulum
Geodermatophilus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Geodermatophilales,Geodermatophilaceae,Bacteria;none;Actinobacteria;Actinomycetia;Geodermatophilales;Geodermatophilaceae;Geodermatophilus
Capillidium,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota,Fungi,Zoopagomycota,Entomophthoromycetes,Entomophthorales,Ancylistaceae,Eukaryota;Fungi;Zoopagomycota;Entomophthoromycetes;Entomophthorales;Ancylistaceae;Capillidium
Dentiscutata,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Gigasporaceae,Eukaryota;Fungi;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Dentiscutata
Sediminihabitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Cellulomonadaceae;Sediminihabitans
Roseiarcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Roseiarcaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Roseiarcaceae;Roseiarcus
Fodinicurvata,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhodovibrionaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhodovibrionaceae;Fodinicurvata
Hoeflea,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Hoeflea
Methyloligella,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloligella
Methylocapsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocapsa
Aurantimonas,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Aurantimonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aurantimonas
Ciceribacter,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ciceribacter
Thermostilla,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,Bacteria;none;Planctomycetota;Planctomycetia;Pirellulales;Thermoguttaceae;Thermostilla
Thermodesulfobium,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Thermoanaerobacterales,Thermodesulfobiaceae,Bacteria;none;Firmicutes;Clostridia;Thermoanaerobacterales;Thermodesulfobiaceae;Thermodesulfobium
Ructibacterium,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ructibacterium
Sporobacter,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Sporobacter
Tatumella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Tatumella
Clostridioides,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides
Terrisporobacter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Terrisporobacter
Flaviaesturariibacter,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Bacteria;none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Flaviaesturariibacter
Longicatena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Bacteria,none,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bacteria;none;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longicatena
