genus,1047-OV,1082-OV,1202-OV,1279-OV,1330-OV,464-OV,481-OV,482-OV,579-OV,581-OV,599-OV,640-OV,644A-OV,645-OV,713-OV,726-OV,728-OV,730-OV,731-OV,732-OV,733-OV,739-OV,740-OV,788-OV,936-OV,total,superkingdom,kingdom,phylum,class,order,family,tax
Spirosoma,0,0,16,0,17,137,0,1,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,214,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
Gloeocapsopsis,12,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,20,15,0,0,212,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Chroococcales,Chroococcaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Chroococcales;Chroococcaceae;Gloeocapsopsis
Gaiella,0,0,0,58,0,0,0,0,0,66,0,0,0,66,0,0,18,0,0,0,0,0,0,0,0,208,Bacteria,none,Actinobacteria,Rubrobacteria,Gaiellales,Gaiellaceae,Bacteria;none;Actinobacteria;Rubrobacteria;Gaiellales;Gaiellaceae;Gaiella
Caulobacter,0,47,0,0,58,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,73,0,192,Bacteria,none,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter
Tissierella,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,192,Bacteria,none,Firmicutes,Tissierellia,Tissierellales,Tissierellaceae,Bacteria;none;Firmicutes;Tissierellia;Tissierellales;Tissierellaceae;Tissierella
Aeromonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,15,0,0,49,31,0,8,0,0,184,Bacteria,none,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
Haliangium,0,0,0,2,0,0,0,0,17,0,0,76,0,84,0,0,0,0,0,0,0,0,0,0,0,179,Bacteria,none,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Bacteria;none;Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Haliangium
Yaniella,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,90,30,9,0,1,0,0,178,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Yaniella
Rhodoferax,6,0,21,27,0,1,0,4,7,11,5,0,9,30,2,10,6,0,21,0,4,0,3,9,1,177,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax
Enterobacter,0,0,0,1,0,0,1,1,56,39,0,0,3,71,0,0,0,0,2,1,0,0,0,0,0,175,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter
Nesterenkonia,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,34,0,118,0,0,0,0,175,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Nesterenkonia
Rhodococcus,19,0,6,76,0,0,1,0,18,0,0,6,0,0,0,0,0,0,0,0,13,0,35,0,0,174,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus
Fulvivirga,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,171,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Fulvivirgaceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Fulvivirgaceae;Fulvivirga
Cytobacillus,0,0,0,0,0,0,0,3,0,124,0,25,0,0,0,13,0,0,0,3,1,0,2,0,0,171,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Cytobacillus
Nitrospira,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,165,Bacteria,none,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Bacteria;none;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira
Rhodobacter,0,0,0,0,0,0,0,0,0,0,0,144,2,14,0,0,0,0,0,0,0,0,0,2,0,162,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter
Klebsiella,0,0,0,0,0,2,0,0,0,0,0,0,38,0,0,0,0,0,28,42,48,0,0,0,0,158,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
Neobacillus,0,0,0,0,0,0,1,0,0,98,0,17,0,1,0,0,0,0,0,40,1,0,0,0,0,158,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Neobacillus
Skermanella,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,1,0,0,0,30,0,0,155,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella
Novosphingobium,0,1,31,0,0,0,0,0,0,0,1,99,0,20,0,0,0,0,0,0,0,0,0,0,1,153,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
Sediminibacterium,0,15,0,0,0,21,0,0,55,0,0,0,0,40,0,0,0,0,0,11,10,0,0,0,0,152,Bacteria,none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Bacteria;none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Sediminibacterium
Facklamia,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,144,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia
Pseudorivibacter,1,0,3,32,1,9,1,3,0,17,4,10,4,19,5,7,7,0,8,1,4,3,0,1,0,140,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Pseudorivibacter
Sinocapsa,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,33,0,0,134,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Chroococcidiopsidales,Sinocapsaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Chroococcidiopsidales;Sinocapsaceae;Sinocapsa
Blastocatella,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,134,Bacteria,none,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Bacteria;none;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella
Sedimentimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,134,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sedimentimonas
Flavisolibacter,0,0,0,0,0,0,0,0,0,0,0,62,64,0,0,0,0,0,0,0,0,0,7,0,0,133,Bacteria,none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Bacteria;none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter
Anaerobiospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,Bacteria,none,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum
Bhargavaea,0,0,0,0,0,0,0,2,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,Bacteria,none,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Bhargavaea
Citricoccus,0,0,0,32,0,0,0,1,0,1,0,95,0,0,0,0,0,0,0,0,1,0,0,0,0,130,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Citricoccus
Microbacterium,0,0,0,25,0,0,0,0,0,0,0,8,0,58,0,0,0,0,0,0,13,0,25,0,0,129,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium
Povalibacter,4,0,0,0,0,0,0,6,0,0,0,0,0,107,0,0,0,0,0,0,0,0,11,0,0,128,Bacteria,none,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Nevskiales;Steroidobacteraceae;Povalibacter
Caenibaculum,1,1,2,6,1,6,0,3,8,8,2,4,3,11,3,28,5,0,19,1,1,5,8,0,2,128,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Caenibaculum
Thiobacter,0,0,0,0,7,0,0,0,0,0,0,20,0,49,0,0,35,0,0,0,0,0,14,0,0,125,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Thiobacter
Patulibacter,0,0,2,0,0,0,0,0,0,0,0,111,6,0,0,0,0,0,0,0,0,0,0,0,0,119,Bacteria,none,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Bacteria;none;Actinobacteria;Thermoleophilia;Solirubrobacterales;Patulibacteraceae;Patulibacter
Pseudonocardia,0,0,0,0,3,0,0,0,0,1,0,0,0,85,0,0,0,0,16,14,0,0,0,0,0,119,Bacteria,none,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia
Azospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,115,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum
Methylibium,0,0,0,0,0,0,0,0,1,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,112,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Methylibium
Stenotrophobacter,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,112,Bacteria,none,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Bacteria;none;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter
Steroidobacter,14,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,53,0,0,112,Bacteria,none,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Nevskiales;Steroidobacteraceae;Steroidobacter
Marinilactibacillus,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,109,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Marinilactibacillus
Nocardia,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,108,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Nocardia
Mammaliicoccus,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,107,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus
Desertimonas,0,0,0,0,0,0,0,0,0,41,0,0,0,49,0,0,0,0,0,12,0,0,1,0,0,103,Bacteria,none,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Bacteria;none;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae;Desertimonas
Serinicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,4,0,4,0,0,102,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Ornithinimicrobiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Ornithinimicrobiaceae;Serinicoccus
Schlegelella,1,0,2,12,1,7,0,0,1,6,15,9,0,3,3,22,2,0,4,1,3,7,3,0,0,102,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Schlegelella
Roseiflexus,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,102,Bacteria,none,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Bacteria;none;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus
Brevibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,47,0,14,99,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Brevibacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium
Caulifigura,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,31,0,0,0,0,0,0,95,Bacteria,none,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Bacteria;none;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;Caulifigura
Tessaracoccus,0,0,0,0,0,0,0,0,0,0,58,35,0,1,0,0,0,0,0,0,0,0,0,0,0,94,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Tessaracoccus
Labilithrix,0,0,0,0,0,0,0,0,0,0,0,54,0,39,0,0,0,0,0,0,0,0,0,0,0,93,Bacteria,none,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Bacteria;none;Proteobacteria;Deltaproteobacteria;Myxococcales;Labilitrichaceae;Labilithrix
Globicatella,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,93,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Globicatella
Noviherbaspirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,51,2,0,0,0,0,0,0,0,0,91,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum
Fuscovulum,0,0,0,0,0,0,0,0,0,0,0,56,0,34,0,0,0,0,0,0,0,0,0,0,0,90,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Fuscovulum
Caldilinea,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,89,Bacteria,none,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Bacteria;none;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea
Bradymonas,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Bacteria,none,Proteobacteria,Deltaproteobacteria,Bradymonadales,Bradymonadaceae,Bacteria;none;Proteobacteria;Deltaproteobacteria;Bradymonadales;Bradymonadaceae;Bradymonas
Pararheinheimera,0,0,0,0,0,56,0,0,20,0,4,0,5,0,0,0,0,0,0,0,2,0,0,0,0,87,Bacteria,none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Pararheinheimera
Rubrobacter,0,0,0,2,0,0,0,0,0,2,0,40,0,41,0,0,0,0,0,0,0,0,0,0,0,85,Bacteria,none,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Bacteria;none;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter
Gemmatimonas,0,0,0,0,0,0,0,0,0,0,0,81,0,2,0,0,0,0,0,1,0,0,0,0,0,84,Bacteria,none,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Bacteria;none;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
Solitalea,0,0,4,0,0,21,0,0,0,0,0,10,3,10,0,8,0,0,17,0,0,0,0,0,10,83,Bacteria,none,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Bacteria;none;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Solitalea
Hankyongella,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,82,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Hankyongella
Anaerococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,82,Bacteria,none,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Bacteria;none;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus
Sphingorhabdus,0,0,0,0,0,0,0,0,0,0,0,79,2,0,0,0,0,0,0,0,0,0,0,0,0,81,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus
Abditibacterium,0,0,0,0,0,0,0,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Bacteria,none,Abditibacteriota,Abditibacteria,Abditibacteriales,Abitibacteriaceae,Bacteria;none;Abditibacteriota;Abditibacteria;Abditibacteriales;Abitibacteriaceae;Abditibacterium
Flectobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,80,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Spirosomaceae;Flectobacillus
Leptothrix,5,0,1,0,0,1,2,2,2,6,9,5,2,2,1,31,2,0,1,1,1,1,2,1,1,79,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Leptothrix
Actinomarinicola,0,0,1,0,0,0,0,0,0,0,0,22,5,3,0,0,0,0,0,11,26,0,10,0,0,78,Bacteria,none,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Bacteria;none;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Actinomarinicola
Georgenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,50,0,0,0,0,77,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Bogoriellaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Bogoriellaceae;Georgenia
Arboricoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,73,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Geminicoccaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Geminicoccaceae;Arboricoccus
Oligella,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella
Pantoea,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
Chelatococcus,0,0,0,0,0,0,0,0,0,0,0,39,0,34,0,0,0,0,0,0,0,0,0,0,0,73,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Chelatococcaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Chelatococcaceae;Chelatococcus
Empedobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,71,Bacteria,none,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Bacteria;none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Empedobacter
Pseudorhodoplanes,0,0,11,0,0,0,0,0,0,0,0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,71,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiales_Incertae_sedis,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_sedis;Pseudorhodoplanes
Paraburkholderia,3,0,8,1,2,0,2,0,0,1,9,5,2,3,0,2,15,0,3,3,2,0,4,2,1,68,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
Deserticella,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,67,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Deserticella
Oscillibacter,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,0,0,0,0,0,0,0,20,66,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter
Fundicoccus,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,66,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Fundicoccus
Ideonella,0,0,1,0,0,1,0,0,2,0,15,15,0,1,1,29,0,0,0,0,0,0,0,0,0,65,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Ideonella
Nonomuraea,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,65,Bacteria,none,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Nonomuraea
Megasphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,Bacteria,none,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Bacteria;none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera
Shewanella,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,23,0,3,0,0,64,Bacteria,none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella
Tibeticola,0,0,0,0,0,3,0,16,1,2,1,0,0,0,14,25,0,0,0,0,0,0,0,0,0,62,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Tibeticola
Sandarakinorhabdus,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingosinicellaceae;Sandarakinorhabdus
Clostridium,0,0,0,0,0,0,0,0,0,19,0,1,0,1,0,0,0,0,0,33,6,0,0,0,0,60,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium
Kluyvera,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera
Citrobacter,0,0,0,1,0,51,0,0,1,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,59,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter
Thorsellia,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Thorselliaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Thorselliaceae;Thorsellia
Anaeromyxobacter,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,57,Bacteria,none,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Bacteria;none;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter
